910.0, 990.0, 1070.0, 1150.0, 1230.0, 1310.0, 1400.0, 1480.0, 1570.0, 1660.0, 1750.0, 1830.0, 1920.0, 2010.0, 2100.0, 2190.0, 2280.0, 2370.0, 2460.0, 2550.0, 2640.0, 2740.0, 2830.0, 2920.0, 3010.0, 3100.0, 3190.0, 3280.0, 3370.0, 3460.0, 3550.0, 3640.0, 3730.0, 3820.0, 3910.0, 4010.0, 4100.0, 4190.0, 4280.0, 4370.0, 4460.0, 4550.0, 4640.0, 4730.0, 4810.0, 4900.0, 4990.0, 5080.0, 5170.0, 5260.0, 5350.0, 5440.0, 5530.0, 5620.0, 5710.0, 5800.0, 5890.0, 5980.0, 6060.0, 6150.0, 6240.0
200.0, 210.0, 220.0, 230.0, 240.0, 250.0, 260.0, 270.0, 280.0, 290.0, 300.0, 310.0, 320.0, 330.0, 340.0, 350.0, 360.0, 370.0, 380.0, 390.0, 400.0, 410.0, 420.0, 430.0, 440.0, 450.0, 460.0, 470.0, 480.0, 490.0, 500.0, 510.0, 520.0, 530.0, 540.0, 550.0, 560.0, 570.0, 580.0, 590.0, 600.0, 610.0, 620.0, 630.0, 640.0, 650.0, 660.0, 670.0, 680.0, 690.0, 700.0, 710.0, 720.0, 730.0, 740.0, 750.0, 760.0, 770.0, 780.0, 790.0, 800.0
-21.548565577765626, -20.317145411091143, -20.585291130220334, -22.19266113517944, -24.991104614854592, -28.843573400430824, -23.910127229680356, -29.532415121274926, -26.21082561776266, -23.565689346040703, -21.512141763931986, -29.516473767367785, -28.383515049679815, -27.630632660874824, -27.200700273998205, -27.042953697671273, -27.11126775069212, -27.364621119987838, -27.766408243253256, -28.28440745285683, -28.889655614531055, -20.435346720505166, -21.188787817534774, -21.96294871306101, -22.74121258664604, -23.50844669344429, -24.25287192873583, -24.963126679959917, -25.630825856151166, -26.24822294497514, -26.809559661787944, -27.309961788702772, -27.745986090943806, -28.115115004630145, -28.415254638957293, -20.21467865020399, -20.426935304362758, -20.570158977582654, -20.645055598490465, -20.65356009555425, -20.59757331239895, -20.479203977793592, -20.301198078784417, -20.066518051163108, -27.74409701648435, -27.354243243772792, -26.917827856432652, -26.43909269076949, -25.921633074347827, -25.369552374753972, -24.786805843198668, -24.178195737127883, -23.54701733506427, -22.898289057961545, -22.2358902427385, -21.564007123175614, -20.887082777484046, -20.209407921888296, -26.776349291215528, -26.05784186135797, -25.350925550399076
